"Station Name","TORONTO ISLAND A"
"Province","ONTARIO"
"Latitude","43.63"
"Longitude","-79.40"
"Elevation","76.50"
"Climate Identifier","6158665"
"WMO Identifier","71265"
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"â ","Data for this day has undergone only basic quality checking"
"â¡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (Â°C)","Max Temp Flag","Min Temp (Â°C)","Min Temp Flag","Mean Temp (Â°C)","Mean Temp Flag","Heat Deg Days (Â°C)","Heat Deg Days Flag","Cool Deg Days (Â°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1992-03-05","1992","03","05","","6.3","","-1.4","","2.5","","15.5","","0.0","","1.8","","0.0","","1.8","","0","","7","","33",""
"1992-03-06","1992","03","06","","3.8","","1.9","","2.9","","15.1","","0.0","","3.0","","0.0","","3.0","","0","","7","","63",""
"1992-03-07","1992","03","07","","6.0","","3.0","","4.5","","13.5","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"1992-03-08","1992","03","08","","4.9","","2.9","","3.9","","14.1","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"1992-03-09","1992","03","09","","10.9","","3.1","","7.0","","11.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"1992-03-10","1992","03","10","","10.1","","-10.2","","-0.1","","18.1","","0.0","","6.6","","0.0","T","6.6","","0","","30","","52",""
"1992-03-11","1992","03","11","","-8.1","","-13.4","","-10.8","","28.8","","0.0","","0.0","","0.8","","0.8","","0","","30","","76",""
"1992-03-12","1992","03","12","","-5.6","","-9.4","","-7.5","","25.5","","0.0","","0.0","","0.4","","0.2","","1","","30","","56",""
"1992-03-13","1992","03","13","","-3.7","","-13.1","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","30","","50",""
"1992-03-14","1992","03","14","","-2.1","","-8.5","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","31","","44",""
"1992-03-15","1992","03","15","","-5.5","","-10.7","","-8.1","","26.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","39",""
"1992-03-16","1992","03","16","","2.7","","-11.2","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","0","","24","","48",""
"1992-03-17","1992","03","17","","6.9","","-3.8","","1.6","","16.4","","0.0","","0.0","T","0.6","","0.6","","0","T","30","","70",""
"1992-03-18","1992","03","18","","0.2","","-5.9","","-2.9","","20.9","","0.0","","0.0","","0.0","","0.0","","0","","5","","33",""
"1992-03-19","1992","03","19","","2.1","","-2.6","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","0","","4","","44",""
"1992-03-20","1992","03","20","","3.0","","-3.5","","-0.3","","18.3","","0.0","","0.0","","0.0","T","0.0","T","0","","28","","50",""
"1992-03-21","1992","03","21","","0.1","","-6.5","","-3.2","","21.2","","0.0","","0.0","","0.4","","0.2","","0","","31","","41",""
"1992-03-22","1992","03","22","","-2.1","","-5.6","","-3.9","","21.9","","0.0","","0.0","","4.4","","3.8","","0","T","6","","43",""
"1992-03-23","1992","03","23","","-0.1","","-7.6","","-3.9","","21.9","","0.0","","0.0","","0.0","T","0.0","T","2","","25","","33",""
"1992-03-24","1992","03","24","","3.3","","-3.9","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","1","","30","","39",""
"1992-03-25","1992","03","25","","8.4","","-0.8","","3.8","","14.2","","0.0","","2.0","","0.0","","2.0","","0","T","22","","46",""
"1992-03-26","1992","03","26","","6.1","","2.0","","4.1","","13.9","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"1992-03-27","1992","03","27","","4.8","","0.1","","2.5","","15.5","","0.0","","2.2","","0.0","T","2.2","","0","","33","","78",""
"1992-03-28","1992","03","28","","4.6","","-3.3","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","0","","33","","61",""
"1992-03-29","1992","03","29","","9.8","","-0.4","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","0","","30","","33",""
"1992-03-30","1992","03","30","","5.4","","2.5","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-03-31","1992","03","31","","7.7","","1.7","","4.7","","13.3","","0.0","","1.8","","2.0","","3.8","","0","","","","<31",""
"1992-04-01","1992","04","01","","5.9","","-1.2","","2.4","","15.6","","0.0","","0.0","","0.0","T","0.0","T","1","","26","","44",""
"1992-04-02","1992","04","02","","1.4","","-2.6","","-0.6","","18.6","","0.0","","0.0","","0.6","","0.2","","0","","34","","44",""
"1992-04-03","1992","04","03","","4.6","","-2.0","","1.3","","16.7","","0.0","","0.0","","0.0","T","0.0","T","0","","27","","43",""
"1992-04-04","1992","04","04","","6.9","","-0.7","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","0","","32","","39",""
"1992-04-05","1992","04","05","","7.5","","-0.7","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","0","","32","","56",""
"1992-04-06","1992","04","06","","8.6","","-0.8","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-04-07","1992","04","07","","15.5","","2.8","","9.2","","8.8","","0.0","","0.6","","0.0","","0.6","","0","","25","","61",""
"1992-04-08","1992","04","08","","9.3","","3.3","","6.3","","11.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"1992-04-09","1992","04","09","","10.8","","2.9","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-04-10","1992","04","10","","9.1","","2.0","","5.6","","12.4","","0.0","","4.6","","0.0","","4.6","","0","","9","","72",""
"1992-04-11","1992","04","11","","2.4","","0.4","","1.4","","16.6","","0.0","","23.8","","0.0","","23.8","","0","","7","","80",""
"1992-04-12","1992","04","12","","4.0","","-2.7","","0.7","","17.3","","0.0","","0.0","T","0.0","","0.0","T","0","","28","","63",""
"1992-04-13","1992","04","13","","1.7","","-3.9","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-04-14","1992","04","14","","6.6","","-1.1","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-04-15","1992","04","15","","6.0","","0.1","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","0","","7","","48",""
"1992-04-16","1992","04","16","","4.8","","2.4","","3.6","","14.4","","0.0","","31.6","","0.0","","31.6","","0","","7","","63",""
"1992-04-17","1992","04","17","","5.6","","3.1","","4.4","","13.6","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"1992-04-18","1992","04","18","","5.9","","3.2","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","0","","7","","37",""
"1992-04-19","1992","04","19","","12.5","","4.1","","8.3","","9.7","","0.0","","0.0","T","0.0","","0.0","T","0","","7","","50",""
"1992-04-20","1992","04","20","","13.0","","6.1","","9.6","","8.4","","0.0","","0.0","T","0.0","","0.0","T","0","","8","","35",""
"1992-04-21","1992","04","21","","12.7","","8.8","","10.8","","7.2","","0.0","","5.0","","0.0","","5.0","","0","","","","<31",""
"1992-04-22","1992","04","22","","14.3","","5.1","","9.7","","8.3","","0.0","","0.4","","0.0","","0.4","","0","","27","","50",""
"1992-04-23","1992","04","23","","12.2","","5.4","","8.8","","9.2","","0.0","","2.0","","0.0","","2.0","","0","","28","","43",""
"1992-04-24","1992","04","24","","11.6","","6.0","","8.8","","9.2","","0.0","","10.4","","0.0","","10.4","","0","","","","<31",""
"1992-04-25","1992","04","25","","9.6","","6.3","","8.0","","10.0","","0.0","","4.4","","0.0","","4.4","","0","","","","<31",""
"1992-04-26","1992","04","26","","9.7","","5.7","","7.7","","10.3","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"1992-04-27","1992","04","27","","12.3","","6.1","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","35","","41",""
"1992-04-28","1992","04","28","","10.8","","4.6","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","0","","1","","35",""
"1992-04-29","1992","04","29","","12.8","","3.6","","8.2","","9.8","","0.0","","2.2","","0.0","","2.2","","0","","26","","48",""
"1992-04-30","1992","04","30","","12.0","","6.0","","9.0","","9.0","","0.0","","6.2","","0.0","","6.2","","0","","6","","37",""
"1992-05-01","1992","05","01","","7.9","","4.0","","6.0","","12.0","","0.0","","2.6","","0.0","","2.6","","0","","8","","44",""
"1992-05-02","1992","05","02","","16.7","","4.6","","10.7","","7.3","","0.0","","35.4","","0.0","","35.4","","0","","32","","52",""
"1992-05-03","1992","05","03","","14.2","","6.1","","10.2","","7.8","","0.0","","0.0","T","0.0","","0.0","T","0","","34","","50",""
"1992-05-04","1992","05","04","","10.6","","7.1","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-05","1992","05","05","","11.4","","6.6","","9.0","","9.0","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"1992-05-06","1992","05","06","","10.4","","5.8","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-07","1992","05","07","","13.6","","3.3","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-08","1992","05","08","","15.5","","9.0","","12.3","","5.7","","0.0","","0.6","","0.0","","0.6","","0","","7","","43",""
"1992-05-09","1992","05","09","","16.9","","8.5","","12.7","","5.3","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"1992-05-10","1992","05","10","","19.4","","12.0","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-11","1992","05","11","","19.1","","7.9","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-12","1992","05","12","","18.9","","8.7","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","10","","35",""
"1992-05-13","1992","05","13","","21.8","","10.6","","16.2","","1.8","","0.0","","1.8","","0.0","","1.8","","0","","34","","63",""
"1992-05-14","1992","05","14","","13.6","","8.1","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-15","1992","05","15","","15.7","","6.2","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","7","","39",""
"1992-05-16","1992","05","16","","16.9","","9.6","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-17","1992","05","17","","22.6","","8.7","","15.7","","2.3","","0.0","","14.6","","0.0","","14.6","","0","","33","","76",""
"1992-05-18","1992","05","18","","16.6","","11.1","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","0","","35","","48",""
"1992-05-19","1992","05","19","","15.3","","7.8","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-20","1992","05","20","","18.6","","9.3","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-21","1992","05","21","","25.2","","9.9","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-22","1992","05","22","","25.5","","11.9","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-23","1992","05","23","","25.8","","8.0","","16.9","","1.1","","0.0","","5.6","","0.0","","5.6","","0","","30","","59",""
"1992-05-24","1992","05","24","","9.6","","5.6","","7.6","","10.4","","0.0","","1.0","","0.0","","1.0","","0","","3","","43",""
"1992-05-25","1992","05","25","","10.9","","5.9","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","0","","8","","32",""
"1992-05-26","1992","05","26","","10.5","","8.0","","9.3","","8.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"1992-05-27","1992","05","27","","17.4","","8.5","","13.0","","5.0","","0.0","","0.0","T","0.0","","0.0","T","0","","1","","52",""
"1992-05-28","1992","05","28","","15.4","","8.0","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-29","1992","05","29","","19.1","","7.6","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-05-30","1992","05","30","","14.6","","9.2","","11.9","","6.1","","0.0","","6.4","","0.0","","6.4","","0","","7","","32",""
"1992-05-31","1992","05","31","","15.9","","9.3","","12.6","","5.4","","0.0","","5.2","","0.0","","5.2","","0","","","","<31",""
"1992-06-01","1992","06","01","","22.7","","12.6","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","2","","39",""
"1992-06-02","1992","06","02","","21.8","","11.5","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-03","1992","06","03","","20.4","","11.3","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-04","1992","06","04","","20.4","","12.5","","16.5","","1.5","","0.0","","0.6","","0.0","","0.6","","0","","9","","37",""
"1992-06-05","1992","06","05","","16.5","","12.1","","14.3","","3.7","","0.0","","4.4","","0.0","","4.4","","0","","8","","43",""
"1992-06-06","1992","06","06","","18.3","","12.1","","15.2","","2.8","","0.0","","3.0","","0.0","","3.0","","0","","7","","37",""
"1992-06-07","1992","06","07","","16.3","","12.7","","14.5","","3.5","","0.0","","1.4","","0.0","","1.4","","0","","","","<31",""
"1992-06-08","1992","06","08","","23.1","","13.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","30","","44",""
"1992-06-09","1992","06","09","","22.1","","11.0","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-10","1992","06","10","","22.0","","11.2","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-11","1992","06","11","","21.5","","12.2","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-12","1992","06","12","","23.0","","13.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-13","1992","06","13","","29.8","","14.4","","22.1","","0.0","","4.1","","0.0","","0.0","","0.0","","0","","28","","37",""
"1992-06-14","1992","06","14","","25.5","","14.8","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","0","","34","","39",""
"1992-06-15","1992","06","15","","20.8","","12.4","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","0","","10","","32",""
"1992-06-16","1992","06","16","","20.2","","12.4","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","8","","32",""
"1992-06-17","1992","06","17","","23.5","","14.7","","19.1","","0.0","","1.1","","1.2","","0.0","","1.2","","0","","22","","72",""
"1992-06-18","1992","06","18","","24.7","","16.0","","20.4","","0.0","","2.4","","12.6","","0.0","","12.6","","0","","27","","67",""
"1992-06-19","1992","06","19","","19.4","","9.0","","14.2","","3.8","","0.0","","1.6","","0.0","","1.6","","0","","34","","43",""
"1992-06-20","1992","06","20","","11.1","","8.1","","9.6","","8.4","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"1992-06-21","1992","06","21","","11.0","","7.5","","9.3","","8.7","","0.0","","0.0","T","0.0","","0.0","T","0","","34","","44",""
"1992-06-22","1992","06","22","","18.2","","6.5","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-23","1992","06","23","","17.6","","8.0","","12.8","","5.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"1992-06-24","1992","06","24","","15.3","","10.4","","12.9","","5.1","","0.0","","6.8","","0.0","","6.8","","0","","","","<31",""
"1992-06-25","1992","06","25","","19.6","","10.3","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-26","1992","06","26","","20.7","","11.5","","16.1","","1.9","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"1992-06-27","1992","06","27","","22.5","","14.3","","18.4","","0.0","","0.4","","1.8","","0.0","","1.8","","0","","3","","32",""
"1992-06-28","1992","06","28","","22.8","","11.2","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-29","1992","06","29","","23.7","","11.2","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-06-30","1992","06","30","","22.1","","14.1","","18.1","","0.0","","0.1","","0.0","T","0.0","","0.0","","0","","","","<31",""
"1992-07-01","1992","07","01","","21.3","","13.1","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-07-02","1992","07","02","","19.8","","15.8","","17.8","","0.2","","0.0","","0.0","T","0.0","","0.0","T","0","","7","","39",""
"1992-07-03","1992","07","03","","20.4","","14.8","","17.6","","0.4","","0.0","","1.6","","0.0","","1.6","","0","","8","","44",""
"1992-07-04","1992","07","04","","25.3","","16.0","","20.7","","0.0","","2.7","","1.2","","0.0","","1.2","","0","","31","","41",""
"1992-07-05","1992","07","05","","24.2","","14.2","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","0","","29","","46",""
"1992-07-06","1992","07","06","","21.0","","13.5","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1992-07-07","1992","07","07","","22.3","","12.9","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
